,x1,x2,x3,y1,y2,y3,z1,z2,z3
45,-6.08422139999,-0.256225306779,-6.01211696522,1.45670185071,-14.8372656872,-9.83048764252,-7.54127853612,-12.1170005215,-5.09679388392
46,-2.67777205929,2.94477768753,-2.24381363707,3.88182449209,-17.4089491368,-7.86508425598,-6.71069413119,-10.107803556,-5.18731852317
47,-4.22903304342,5.41748317161,-2.33947162562,5.39948443233,-17.4321215795,-10.152585207,-5.75530389604,-6.70853258294,-5.3551380982
48,-4.01470370535,3.92015130451,-2.28682453842,3.96718200593,-18.1829485851,-7.14527832581,-1.8708701384,-9.59386544458,-5.49235851559
49,-5.4925628554,5.03226377818,-1.3247819837,1.9488183581,-15.2292324489,-5.4229210356,-5.10942735863,-8.5831985326,-1.54025717009
50,-3.41315115276,5.40107346635,-2.93449768138,3.9479819188,-17.6049794748,-4.26160048454,-8.25912759122,-8.78981880888,-1.17360106201
51,-4.09417736042,5.08430409522,-2.18757398723,7.83451461542,-15.4047631724,-6.51613771293,-10.5337511964,-6.39457763724,-0.273944212854
52,-5.92604468977,6.85559588016,-2.65080704246,8.56589803804,-12.7746440025,-6.33380777398,-10.0357789753,-6.56602581666,-0.682135541354
53,-7.0398214854,6.41869904681,-1.28430187459,7.7310518376,-15.0776175485,-6.69794447027,-9.8496440121,-8.51306955061,0.0308321648382
54,-4.54137742868,5.88064507699,-1.39534524977,8.31775522172,-13.0598173042,-10.8672399573,-11.2138471683,-7.50998261532,-0.292478238931
55,-4.48795563261,4.21587975022,-5.57930047785,9.97283206773,-15.9692914179,-8.49195227829,-15.4573033007,-4.88734355455,-0.451374869211
56,-3.70646317414,2.54715689123,-4.658780558,13.2463670971,-18.9809123743,-6.99808721962,-13.8442838687,-5.28150105773,-2.1615001662
57,-4.33965125791,-0.821870465229,-5.10798381288,10.9945336731,-20.236432359,-6.65006847341,-8.70659473805,-5.10355743906,-5.99370002989
58,-4.76111378599,-1.47018982461,-2.30724245525,12.2495484244,-19.7144827567,-6.82287090098,-8.65768703664,-3.85106180213,-4.40365146088
59,-3.34964004567,-0.12087057773,0.28857891365,14.0415730809,-19.4211747268,-4.44917244446,-8.31426281804,-1.92380780462,-5.31370847772
60,-2.79516815968,1.64462530766,-2.40315215358,16.6293019839,-22.6383146731,-4.31944457221,-8.80678748261,-1.78662268047,-3.4264630306
61,-0.985062514936,2.87511491317,-1.83600198743,15.0291460903,-19.6687421755,0.0196531167493,-6.6723947917,-0.940701670047,-2.41998315948
62,-1.19713635343,2.95604458735,-4.33967047929,13.0824559956,-22.1106161766,-0.610352238005,-5.32251038624,-1.14901020898,-3.21494260782
63,-3.14305435084,1.58568574301,-4.45365282598,10.5367290223,-23.3836755293,-0.386094619618,-5.53399414317,-1.06038827716,-2.81592420496
64,-4.26844060776,1.54247932965,-0.672407929082,9.64205800185,-22.8833506138,2.69420164586,-4.72308586345,0.276085567896,0.377911612456
65,-3.35551475326,1.72598288802,-3.76492223278,11.0593758696,-27.1132978085,0.474108444816,-5.38207765052,1.66030102571,0.927275457514
66,-2.97635400821,3.39962210486,-5.34948629226,10.7153014807,-24.953279407,2.35312851493,-4.82574354079,2.72243124598,1.61759586102
67,-3.11226810057,3.35230054426,-6.94685544808,11.6048402682,-23.0705179117,-0.991091178891,-4.22750397174,-1.04010769383,2.00400820851
68,-5.00517291984,4.86902351439,-8.8852887949,13.2993655519,-23.1547466291,-1.34002929985,-4.1913553824,-2.89646238066,4.38994324236
69,-4.45828762509,6.34668614717,-11.6805027579,14.269770172,-21.4380411334,-2.31605424409,-4.11530359287,-2.08215649508,5.2843651449
70,-2.92964495631,4.90300530343,-14.7357385002,11.8779394773,-20.1561431993,-3.4305621409,-1.88065127535,-1.66673926228,4.33425608678
71,-3.0340518455,8.59459352322,-13.1697805369,10.2044199848,-16.32912709,-1.99292430541,-3.25813061764,-2.47743406283,1.46273433905
72,-2.63137123131,7.84827451496,-12.8538582165,11.9941296665,-14.319654764,-2.43005111711,-2.68079142455,-0.977962713926,1.25768447966
73,-0.5984251984,9.94802455465,-14.6455296023,11.6086286077,-16.1822778635,-6.78646867437,-5.73846850461,-1.22333272887,-0.595681205917
74,1.46882692707,10.2421260338,-15.0110936059,10.8771148302,-16.0129841595,-6.03947971825,-6.25766226449,2.86705402552,3.47738795473
75,1.91813591611,10.0172310032,-20.1460707277,12.1471584567,-12.6261571296,-3.82347934534,-5.27287879584,1.40660438621,3.89560027128
76,0.931131009822,8.16382364176,-20.357463296,13.7470205419,-12.6964330746,-3.23441904895,-5.83022819224,2.98045131601,3.46687420809
77,-0.198698414513,7.3965285262,-22.4939400519,13.1859361609,-15.2038876029,-5.51372280671,-9.7523486679,1.89101882008,2.84949510439
78,-3.10258584158,9.09484827436,-24.987824741,9.99738017586,-16.2324914691,-7.10239206183,-10.655260046,2.40367733569,3.81156086396
79,-5.10707707985,12.8261855265,-26.3624471081,10.8165553423,-16.5299920234,-7.94410479661,-10.6978227758,2.20248772631,1.17928703065
80,-5.53978453609,14.8207888353,-26.8015192705,13.316755317,-17.8691382632,-7.34057311707,-9.50962461241,0.330520429255,0.508131846098
81,-5.87190440655,11.9666279632,-24.2905643583,13.7152634092,-18.161943325,-5.7177770785,-8.55621314931,3.36118309249,-1.83877692483
82,-6.15266139896,11.1126019876,-23.8739929036,12.2107000853,-17.8753867622,-5.03315172791,-3.76801644878,4.90287957618,-0.852097132303
83,-6.09909315047,12.1661262137,-21.5149997688,15.0443797447,-16.6218202681,-5.95736256828,-1.9663402358,7.9317976682,-1.86067833297
84,-3.56047669739,9.4809756594,-24.3238470129,14.6645775769,-19.8441640518,-8.68976505023,0.947329951028,6.5555653371,-2.60358705551
85,-3.55761346254,9.87576125269,-24.0081427291,12.6720842816,-20.1022162633,-8.91878531964,1.80033921638,6.37427742033,-2.44386147458
86,-1.23993200533,7.40245216782,-24.3319673627,12.2765703434,-19.8034885712,-8.70044256949,1.65884445548,5.34426999408,-2.31196383671
87,0.474795919986,5.55428547624,-27.2049254996,11.5865592883,-17.3579651975,-6.70556439412,-0.206453454474,4.65652540203,-4.42164805569
88,-1.02959575087,5.06644437466,-27.8652475116,15.0386241033,-17.4212140387,-8.36377170901,-1.15656816957,3.29087310203,-4.15868601005
89,-1.24291855948,7.09240986166,-27.9149221267,14.8086388877,-19.1199067516,-11.2713722532,-0.127119521404,1.77360818718,-3.93324154433
90,-1.31426952875,7.02205321571,-27.1719296278,14.38172374,-20.2502291742,-11.2132257606,3.68083404601,1.14513384529,-5.65856267491
91,-2.32409070416,9.58939931102,-26.599869403,15.972652947,-18.7410348568,-11.1486555255,4.27517350297,1.81507097286,-7.15775320869
92,-2.74719528672,9.75288852468,-28.0800486325,11.9502172712,-21.0427338931,-11.0059122711,4.36985278452,2.6373463424,-7.97654489314
93,0.285902173824,8.48563164529,-29.9276840445,14.8274167915,-19.1550540794,-10.5320670417,4.32211697988,6.68095576307,-7.50237583472
94,3.46346174555,9.22046555064,-28.3518306466,13.8000108549,-19.3400295076,-9.95431700485,5.94482376604,6.13922112462,-8.20148145284
95,5.55064318821,14.2820381388,-28.981996937,12.5763980744,-20.7160511279,-7.41543318956,4.53273319531,7.11940859157,-11.9098551171
96,7.93131324422,13.6638717278,-32.4100781152,13.0507246596,-21.9513342605,-9.80529130725,1.52643064338,5.00430741348,-10.9318421515
97,7.99242651171,13.6878062434,-35.8027849546,12.8988381066,-24.5419895015,-8.25209244278,0.724481602507,5.02553802953,-10.6220961677
98,8.5373199465,10.375743606,-34.5274354147,11.3192324574,-27.8659639985,-6.72761505269,1.45517069142,3.63985425901,-12.0114808196
99,11.0752351805,6.71888430012,-31.5671446406,11.4972312402,-27.9892825396,-8.40177626742,4.89485477104,5.34798908244,-12.8553718111
100,10.3205319282,7.02074769754,-31.3734658358,13.2576588091,-27.7988714764,-7.07827944716,5.00138463331,4.82239421183,-11.1617140627
101,11.7581891849,10.5986910484,-32.1551613736,11.7783077974,-25.7189580526,-8.48020943969,3.96111090606,5.87224308925,-13.6243777377
102,13.4949527524,13.1088946792,-30.6839070731,11.8074163343,-26.668417305,-9.5481636461,3.58542328677,9.49887815617,-11.2236529007
103,14.402257039,11.5838152399,-28.9915128473,11.1902078172,-24.1955921389,-7.30677203995,3.70573218177,10.7760797343,-10.7099851786
104,14.3341961315,11.6776928561,-31.1327047076,9.8321075529,-26.8108105131,-9.15515518627,3.19419231967,5.66775229527,-9.11486075577
105,16.7118900516,11.5163293874,-30.7418154508,10.4190490585,-25.4643558794,-8.39859103145,2.13712605435,7.77081146222,-8.36022121174
106,14.2627254109,12.4442048178,-29.1070064367,12.1367497976,-27.4143962581,-8.68039298739,2.50640332232,10.2781936027,-5.57761555723
107,16.5382962436,12.5026988512,-28.9334094512,10.7340548561,-28.0749143452,-10.3740435569,0.413840711954,10.5458752284,-8.55871299477
108,15.3067781388,13.3387267958,-28.134411581,9.4353144921,-28.3019575316,-12.5000204881,2.22886925206,10.8844388563,-11.2141205107
109,18.1656461106,13.6974567083,-29.1188577361,9.84572680661,-27.394571469,-11.0441338644,0.763870201385,11.0402205162,-13.0935460792
110,17.0995160962,15.3344308336,-29.9900494659,11.8166301711,-28.3120660188,-11.0267352594,-2.5609733026,11.049917247,-13.0154263716
111,15.934693484,13.386736946,-28.709484251,13.1902267237,-30.3855504475,-15.3826914652,-7.5784209863,11.4909849163,-11.2152919754
112,12.360748197,13.4294541386,-30.7346601744,16.531929775,-34.085968785,-15.3399446269,-5.26465619958,10.314096627,-13.0441525491
113,12.4371219166,12.8731013019,-28.5082698595,14.5160183021,-32.7550343265,-15.6375767241,-2.94828839321,10.8364605095,-12.8984537744
114,13.5501064722,13.4152813912,-26.0953552689,13.2067683804,-33.6509692201,-16.8767692673,-2.37049955149,8.96581331256,-12.373315313
115,13.2089378056,13.995101175,-24.9115309444,16.0587565885,-33.0581745319,-15.4933615426,-0.959761415914,9.4280196166,-9.53736244925
116,14.1279104195,14.6400255305,-24.0308599264,16.6589947384,-30.903320933,-15.03462752,-2.97962609776,7.51524554384,-7.30993040725
117,13.4566914737,12.8330868292,-23.5605432643,17.775075397,-29.1125213501,-14.0330621237,-4.3981967322,6.74966461487,-9.79305983207
118,15.9390080651,12.3799479948,-24.1759170874,16.7175319908,-31.2031860145,-15.6856229791,-3.82341510085,6.90586314967,-8.11158312728
119,15.2023626211,12.7841551705,-25.2134107148,15.8155358994,-31.0853866059,-17.8748456549,-2.9720818881,6.74342383015,-6.79117600586
120,12.443013371,14.0710102751,-26.4126634324,15.2291513455,-29.7931274542,-18.0246120542,-3.93629758922,8.83345670765,-8.37564977767
121,11.6235738652,13.0243179534,-27.9188902939,18.1548696074,-31.4913821288,-21.4271543807,-2.72678614432,8.43192939185,-12.7420695918
122,12.3093408538,8.64109930023,-28.5249719142,18.8402892211,-30.4010277394,-22.8385072718,-0.23003225245,8.73846332746,-12.8535393802
123,13.413332176,8.65233277461,-28.7812351191,19.5398583822,-29.4523821331,-23.7272424496,1.41519637836,6.37838366692,-13.6493586574
124,13.3378554542,8.08490069917,-26.484712937,21.3314002847,-31.115187663,-24.8213958913,3.84856210323,5.32349512868,-14.9355357181
125,12.7324527487,8.69474665607,-26.1979670542,23.7686875282,-29.6000581846,-23.4221157031,3.00807429418,4.89691941318,-16.1167703444
126,10.9583926979,8.87335820073,-23.980429257,20.5097221456,-28.3295482957,-21.8653184355,3.57498648763,4.99683189307,-13.1498528248
127,12.4770860368,9.85420780044,-23.7962896723,19.963715331,-27.5592738345,-22.5458904737,8.58248844568,7.05422188867,-13.4968256622
128,10.3856928769,12.0114210513,-23.1655177045,19.0940279119,-25.0034149063,-24.9524747861,8.46314598803,7.47993259892,-13.3758715516
129,11.2769203911,11.4072708709,-20.2574012244,23.7959290405,-23.2520009623,-25.0563457785,5.55684469647,7.66867557673,-14.5475300222
130,10.9252342885,10.4701888165,-21.3390237755,23.731710376,-23.8146258675,-25.8908356884,6.94086194369,10.0392102219,-16.7690882776
131,10.5648842903,9.94581157526,-24.7509331328,23.8037280612,-26.8701243196,-26.3151304148,6.9696042331,11.4311036295,-18.5249065841
132,9.90341705159,10.3882747154,-21.5292712983,22.168392284,-26.005657159,-23.9948165804,8.07135462329,8.46172597692,-21.2349978623
133,8.90109222607,10.2170612701,-22.6559872054,25.4801344554,-26.4354618722,-22.2879781292,7.6304370719,11.0569312529,-21.6598807891
134,8.74410691403,9.70089655219,-20.3460488964,25.1081602361,-25.2978693506,-21.5013571167,6.7410037468,11.0073235388,-24.7874153361
135,5.62013558101,11.998066402,-18.9842569895,23.5406661947,-23.5809710929,-22.3325898079,10.2364274883,9.67968557731,-25.2354510854
136,5.75894407649,10.5055195024,-18.7711584121,24.0235635704,-22.8053494465,-24.2701035919,11.7000633563,11.7783278772,-25.5583728867
137,7.14620387683,10.7326634111,-18.1147145775,24.4342082776,-23.5004865062,-22.5106367771,13.800419933,13.5878512141,-26.716313344
138,7.82192882076,9.44787989326,-15.5762995186,24.5569892583,-24.6448053694,-22.8614075781,14.6765894465,14.711199337,-24.6348935498
139,9.99752533649,6.04415127228,-15.5725877822,26.4305318007,-21.5183301865,-25.091409284,14.8376962647,14.7523724556,-23.9964847331
140,11.4669502774,3.10128556497,-15.9007572871,25.4583993882,-20.7906421199,-25.6697603564,12.7777108103,17.2644394552,-25.0627199548
141,10.3036227351,-0.546395923211,-17.7374449736,25.5850406421,-22.0361896695,-24.7504173753,11.5679983039,18.0016315662,-25.4996220204
142,10.6353641791,1.30899991741,-15.9751097954,27.5063348569,-20.8746767647,-22.7681621294,10.5394261365,18.6352039704,-23.0199316532
143,14.7873630054,-1.21224440501,-15.8026675369,27.1283228702,-21.0182483015,-22.5117444702,7.07132794116,18.5061505443,-22.46029955
144,14.6815788314,-0.581429826656,-16.8349091687,27.6272503917,-19.8837615999,-22.5455649705,9.99815927645,20.1240581401,-23.1373591753
145,17.4222005324,1.40087100764,-18.8012656432,28.7066009336,-22.8262006854,-23.9186371021,11.5806555404,19.8618582909,-24.8567424756
146,15.9305759257,1.20165802769,-19.9340332548,25.2119681238,-24.6853664249,-25.6521813374,11.0164178068,19.9841826312,-21.5779023833
147,16.4283318184,2.3674063337,-17.2784719959,21.6129141224,-25.0402534059,-25.3279602323,9.38763092673,18.9081841015,-21.6922524932
148,17.5594396448,0.511398584763,-19.7634231867,21.6667734971,-27.4004904638,-25.4907594507,11.1464261716,19.1722746958,-19.9220155391
149,17.8371814833,3.3981841416,-20.8639893581,20.2669203931,-28.6668027489,-27.1956254267,10.8090268125,17.0307168546,-18.9757881888
150,16.6537129297,1.49025172893,-21.3179824372,20.8963156826,-27.7413082009,-27.7436112287,10.544651166,16.103542817,-19.9043745828
151,12.9698129546,-1.07777123809,-22.9670634313,21.6112416379,-27.6227854134,-29.7458971467,9.04725949009,18.0413277328,-20.2450014476
152,8.22890747877,1.89459800154,-22.3419076791,21.0532124933,-29.073497947,-31.0282003305,7.22452136056,16.4510040051,-21.0731368154
153,10.4446077726,-0.186046025795,-23.6683657946,21.0271501084,-33.2314409816,-32.4301137422,4.83546785506,19.7812719424,-21.0410847062
154,13.148096571,-3.22524016254,-23.1574848842,23.5926488619,-30.3318521795,-31.9992026925,2.0493551028,22.7340613429,-22.489521948
155,16.5755720498,-2.24377619692,-23.8386402341,23.7113539633,-33.0982091203,-33.7966054984,4.91449638834,23.2500187421,-22.3682856762
156,17.0970366987,-3.56150784222,-23.6543578457,20.5972953923,-36.5661676674,-34.3694402973,3.70568663165,24.1765183475,-22.6194234643
157,18.4260467093,-4.07188138498,-23.3155526621,22.193048598,-38.1554030356,-30.9618059408,2.48664076917,24.6336857452,-19.5779697099
158,17.8427544622,-1.61573631653,-22.7607626994,22.5631229594,-37.9062521976,-31.5566338417,3.23705070523,24.228894593,-17.4180435072
159,16.153890924,-0.184873004833,-20.7747429464,22.3670798207,-38.2693352845,-31.9120937683,4.17989486795,25.9299068071,-19.1769659106
160,16.1188692931,-1.82367212261,-23.4934278782,22.7059183118,-39.1109184448,-32.2060066232,4.94352545035,23.9547503886,-17.1731745235
161,17.0701110598,-2.89528354382,-24.9861065372,19.5075149221,-37.0493471071,-29.1365651346,2.74957599894,23.8333827489,-16.7274149275
162,16.5592444246,-3.2618625201,-30.0693622949,19.5547584336,-36.7692700289,-28.9380056329,-0.187298332964,25.7103002994,-18.7366223834
163,16.7801876574,-2.58024194554,-31.0110103801,20.9416508807,-34.9475295552,-28.4816202259,-1.52034374481,27.5694974426,-18.6128109768
164,18.7058755511,-4.79118773274,-31.6706545887,23.1327764914,-35.9674383532,-32.1020335297,-0.277351314571,26.2221003245,-18.9447941176
165,16.8994733969,-7.35337503261,-32.0625477093,25.8377240693,-36.5778881992,-32.2437132042,-0.730969790781,26.0928747444,-19.5379520145
166,15.093160324,-6.19158404983,-35.2865258687,27.4547762178,-37.5122598028,-33.0409194937,0.181592561899,26.3753162859,-21.3079887275
167,17.6321434315,-4.85993871107,-32.7792978241,29.824991361,-36.6070801443,-30.6786530977,1.26718923435,25.3385489471,-22.1004314599
168,13.7980907919,-1.71581639541,-28.3717083845,29.2119719658,-35.8053226832,-32.5640008167,2.11047622649,25.3131401019,-18.065952868
169,10.9898205761,-1.84201348822,-31.6020573651,30.0751029748,-34.566036577,-32.8808564811,-0.4680433463,23.5421321244,-17.3152166903
170,11.30276208,-4.5703620122,-29.7417597687,28.8911085742,-34.5460632432,-32.6512963944,1.6699973559,21.6193396246,-18.3820706904
171,9.37855259325,-5.65654789835,-23.8276442048,30.3106725789,-32.0586131144,-32.0260645011,1.32825465995,22.0824038379,-18.8158190303
172,10.9117452673,-5.27587250519,-22.6902576238,30.9537801787,-33.859834062,-30.2370252525,3.65600751881,25.2808396625,-17.3555560008
173,11.0812344068,-4.49315099559,-24.7577752755,30.6979288799,-33.2394817465,-31.0482690701,5.06320577525,30.4165335131,-15.53230266
174,12.8525922512,-7.07301044973,-23.9485295934,33.6101241413,-33.6413899465,-31.4057203906,3.95894438083,29.2808509276,-17.2398537253
175,10.7657134117,-6.75188737258,-23.9123108429,34.7156933038,-36.2436131787,-30.588924007,4.203074258,32.5974648565,-14.5045677261
176,11.555475122,-7.39505819032,-23.6261495351,32.6152141304,-37.5733641889,-31.2357385566,3.74410584532,35.6869851098,-18.2526256422
177,8.96571434472,-7.572050175,-25.6560530843,29.9390499933,-38.7235997579,-30.865120862,2.67322728425,37.0218861908,-17.1090613829
178,5.60051748344,-9.21679336654,-23.1505042447,28.8718605516,-40.2690540837,-31.0246048436,3.28739857075,37.5560789922,-16.9089947121
179,6.89258971926,-9.19717062305,-22.6998537145,28.4642004692,-39.0036517737,-29.8672611539,6.13020601354,37.6413091663,-14.2974126237
180,6.41484884007,-9.02367232806,-20.745655149,31.0870109898,-38.7679647972,-26.4896292467,3.80759401456,38.378573334,-16.3046911495
181,5.87972395348,-8.74689832633,-17.6384590018,30.8146949434,-37.1017743119,-28.4724883975,4.07257858973,39.7087106962,-18.1140440628
182,8.33839027511,-8.97272456416,-18.8804995907,31.7952399659,-35.3110854417,-29.5391623364,3.4644934163,41.2637766421,-14.1217034457
183,10.9814037915,-9.08111296777,-21.0121882317,26.6652408612,-36.1314478833,-30.2153088308,1.84378987031,41.0492971522,-13.5354967641
184,11.6656886194,-8.31566852489,-21.7675698925,27.733688094,-36.8432587837,-31.5209733355,4.01781175589,42.8058213266,-13.3389231082
185,9.902573022,-4.97349019083,-20.0519515057,32.4214525586,-37.6053065542,-30.5407813654,6.37943399807,45.3313921517,-12.6092557139
186,8.96599982974,-3.01322633465,-20.2013658902,31.5027043162,-38.4859378892,-29.4224101222,2.5645352514,44.6989221679,-11.1893154121
187,9.70357715902,-3.84834530652,-19.3238132573,30.381276834,-38.1327073312,-28.9528381806,5.84851211517,47.8248326108,-13.3404733503
188,9.47267497888,-5.6217183145,-17.3037196134,30.3311599706,-37.1383434517,-29.7992758757,3.42526236917,46.3044916613,-15.0560178043
189,7.59562651098,-5.66607232119,-15.5730122913,30.5754512353,-36.3093149002,-30.0450970224,2.12260023092,47.9994046061,-12.2817277924
190,8.05171507272,-6.07895607903,-15.4870169849,29.4973907107,-35.1590544895,-28.4923812397,1.6663363351,50.3785521908,-14.0025997334
191,6.81324160259,-5.69057911815,-17.7881644347,31.4015561745,-42.0693941263,-30.7451265347,-0.882079207579,49.921002473,-15.8447548176
192,5.93272558092,-4.84345378563,-17.304896315,32.4306783155,-40.9696116162,-28.3118177908,-2.57893467664,51.8585341447,-14.0664978973
193,5.66885758889,-5.58975734813,-17.0549580558,31.8700452621,-43.1038244593,-28.2739004753,-3.93112043647,50.8104430501,-15.1352927342
194,8.38838033493,-4.56322115049,-19.8973477035,30.0377180911,-43.7861780583,-29.9505037313,-1.56259271311,48.832059118,-13.8131382632
195,4.29354010421,-8.87977342407,-20.1697195875,27.775609339,-45.9047806532,-29.2307476662,-1.00321628212,47.4729075774,-11.284188221
196,4.72704863187,-10.0749344049,-18.3167381729,26.6830458681,-47.5282918605,-31.0042215404,0.82271132315,47.1920733699,-13.2907201026
197,7.2565249243,-10.1059647126,-19.7911589085,29.4868611888,-50.3781151719,-33.1469160387,0.751929074731,49.620472404,-12.7021393784
198,7.97067463359,-10.9559095128,-17.3283492961,27.850203162,-47.0242373635,-38.6881519983,1.59043257482,50.0514039375,-9.90470964932
