"x","y","z","facecolor","i","j","k"
"-0.21481600403785706","0.24987800419330597","1.0125499963760376","rgb(216,226,25)","149","148","147"
"-0.20772799849510193","0.25920599699020386","1.024150013923645","rgb(208,225,28)","149","147","150"
"-0.225148007273674","0.261898010969162","0.9750310182571411","rgb(208,225,28)","146","145","151"
"-0.2259870022535324","0.24889600276947021","0.9832260012626648","rgb(194,223,35)","151","145","152"
"-0.23751200735569","0.26586100459098816","0.9385160207748413","rgb(192,223,37)","151","152","153"
"-0.23899999260902405","0.24632799625396729","0.9502699971199036","rgb(186,222,40)","151","153","150"
"-0.2493779957294464","0.26587599515914917","0.9065189957618713","rgb(192,223,37)","153","149","150"
"-0.2512120008468628","0.24615399539470673","0.9174389839172363","rgb(202,225,31)","154","155","148"
"-0.26085901260375977","0.2686240077018738","0.8733620047569275","rgb(139,214,70)","156","157","158"
"-0.26212000846862793","0.24800799787044525","0.8865439891815186","rgb(162,218,55)","159","157","156"
"-0.2719379961490631","0.27086499333381653","0.84169602394104","rgb(216,226,25)","160","161","162"
"-0.2714410126209259","0.25214600563049316","0.8580930233001709","rgb(229,228,25)","163","160","162"
"-0.2819249927997589","0.26864099502563477","0.8165649771690369","rgb(216,226,25)","163","162","164"
"-0.28046301007270813","0.25839200615882874","0.8287500143051147","rgb(216,226,25)","163","164","165"
"-0.0366177000105381","0.17145800590515137","1.0250400304794312","rgb(208,225,28)","159","163","165"
"-0.04005369916558266","0.16025599837303162","1.0134400129318237","rgb(208,225,28)","157","161","160"
"-0.03079419955611229","0.1667419970035553","1.0039900541305542","rgb(194,223,35)","166","161","157"
"-0.034323800355196","0.15060700476169586","0.9841179847717285","rgb(192,223,37)","167","166","157"
"-0.02425290085375309","0.1588750034570694","0.9759230017662048","rgb(186,222,40)","159","167","157"
"-0.028806200250983238","0.1385360062122345","0.9511650204658508","rgb(192,223,37)","159","165","167"
"-0.013809099793434143","0.15114200115203857","0.9394130110740662","rgb(202,225,31)","164","168","169"
"-0.021812599152326584","0.12851299345493317","0.9183369874954224","rgb(241,229,29)","170","146","160"
"-0.006863649934530258","0.1415099948644638","0.9074190258979797","rgb(244,230,30)","170","160","171"
"-0.013932299800217152","0.12073200196027756","0.8874449729919434","rgb(205,225,29)","172","146","151"
"0.0020767799578607082","0.13378499448299408","0.8742650151252747","rgb(186,222,40)","172","151","173"
"-0.0051248702220618725","0.11557400226593018","0.8589969873428345","rgb(223,227,24)","147","174","175"
"0.010370899923145771","0.12609100341796875","0.8426030278205872","rgb(202,225,31)","147","175","150"
"0.005219960119575262","0.11188700050115585","0.8296570181846619","rgb(223,227,24)","174","176","177"
"0.014399600215256214","0.11667899787425995","0.8174750208854675","rgb(205,225,29)","174","177","175"
"-0.9405800104141235","0.4641610085964203","-2.813689947128296","rgb(223,227,24)","176","178","179"
"-1.1352399587631226","0.6235629916191101","-3.0819900035858154","rgb(205,225,29)","176","179","177"
"-1.3571100234985352","0.33254098892211914","-3.1458001136779785","rgb(223,227,24)","178","180","181"
"-1.2367500066757202","0.32828500866889954","-3.0380699634552","rgb(205,225,29)","178","181","179"
"-0.9309700131416321","0.45504701137542725","-2.8265700340270996","rgb(223,227,24)","180","182","183"
"-0.917959988117218","0.45256099104881287","-2.839440107345581","rgb(205,225,29)","180","183","181"
"-1.112239956855774","0.6677849888801575","-3.081700086593628","rgb(223,227,24)","182","163","159"
"-0.8729329705238342","0.49542999267578125","-2.8601999282836914","rgb(205,225,29)","182","159","183"
"-0.8623970150947571","0.5215150117874146","-2.857640027999878","rgb(205,225,29)","160","184","185"
"-0.8539940118789673","0.5439000129699707","-2.854870080947876","rgb(202,225,31)","160","185","157"
"-0.8441370129585266","0.583424985408783","-2.845489978790283","rgb(162,218,55)","157","185","186"
"-0.8898800015449524","0.46792298555374146","-2.857640027999878","rgb(139,214,70)","157","186","158"
"-0.9986289739608765","0.6726760268211365","-3.012350082397461","rgb(162,218,55)","183","159","156"
"-0.8419070243835449","0.6287189722061157","-2.8265700340270996","rgb(139,214,70)","183","156","187"
"-0.9320430159568787","0.5257430076599121","-2.7929298877716064","rgb(162,218,55)","181","183","187"
"-0.9170079827308655","0.5495210289955139","-2.795490026473999","rgb(139,214,70)","181","187","188"
"-0.9037330150604248","0.5694069862365723","-2.798259973526001","rgb(162,218,55)","179","181","188"
"-0.8773890137672424","0.6004769802093506","-2.807650089263916","rgb(139,214,70)","179","188","189"
"-0.9444910287857056","0.49592798948287964","-2.795490026473999","rgb(162,218,55)","177","179","189"
"-1.0237799882888794","0.6855760216712952","-2.983720064163208","rgb(139,214,70)","177","189","190"
"0.08754149824380875","0.6272690296173096","-0.9345960021018982","rgb(162,218,55)","175","177","190"
"0.047374699264764786","0.6340219974517822","-1.2045199871063232","rgb(139,214,70)","175","190","191"
"0.06155620142817497","0.659034013748169","-1.1689499616622925","rgb(162,218,55)","150","175","191"
"0.03479529917240143","0.6543179750442505","-0.9325870275497437","rgb(139,214,70)","150","191","192"
"0.09949380159378052","0.6461740136146545","-0.7158859968185425","rgb(162,218,55)","151","150","192"
"0.17339999973773956","0.5096349716186523","-0.7158859968185425","rgb(139,214,70)","151","192","193"
"0.10435300320386887","0.5091239809989929","-1.2081700563430786","rgb(162,218,55)","173","151","193"
"-0.05451430007815361","0.6265140175819397","-0.7158859968185425","rgb(139,214,70)","173","193","194"
"-0.08730260282754898","0.6074090003967285","-1.2008700370788574","rgb(244,230,30)","170","195","147"
"-0.20973999798297882","0.43456700444221497","0.8369759917259216","rgb(241,229,29)","170","147","146"
"-0.22945000231266022","0.41543498635292053","0.8128859996795654","rgb(248,230,33)","195","196","174"
"-0.1390639990568161","0.38297900557518005","1.0507400035858154","rgb(244,230,30)","195","174","147"
"-0.10462799668312073","0.43475401401519775","1.0546400547027588","rgb(251,231,35)","196","197","176"
"-0.19933000206947327","0.4621649980545044","0.8205040097236633","rgb(246,230,32)","196","176","174"
"-0.2018599957227707","0.47606799006462097","0.7901059985160828","rgb(251,231,35)","197","198","178"
"-0.19109800457954407","0.5003790259361267","0.6993280053138733","rgb(246,230,32)","197","178","176"
"-0.2763180136680603","0.3552510142326355","0.6993280053138733","rgb(251,231,35)","198","199","180"
"-0.23969100415706635","0.423009991645813","0.7711340188980103","rgb(246,230,32)","198","180","178"
"-0.22022299468517303","0.46739399433135986","0.7523890137672424","rgb(248,230,33)","199","200","182"
"-0.1941239982843399","0.4493759870529175","0.808007001876831","rgb(246,230,32)","199","182","180"
"-0.1963600069284439","0.4404590129852295","0.8139050006866455","rgb(246,230,32)","200","201","163"
"0.19117799401283264","0.2210790067911148","0.27210700511932373","rgb(244,230,30)","200","163","182"
"0.08254729956388474","0.17121699452400208","0.6993280053138733","rgb(244,230,30)","201","171","160"
"0.1317169964313507","0.055375900119543076","0.27210700511932373","rgb(244,230,30)","201","160","163"
"0.15067200362682343","0.3251129984855652","0.6993280053138733","rgb(248,230,33)","201","195","170"
"0.024969499558210373","0.29885900020599365","1.0507400035858154","rgb(246,230,32)","201","170","171"
"0.1040709987282753","0.24439799785614014","0.8128859996795654","rgb(251,231,35)","196","195","201"
"0.10810600221157074","0.27156901359558105","0.8369759917259216","rgb(251,231,35)","196","201","200"
"0.04691940173506737","0.3570379912853241","1.0546400547027588","rgb(253,231,37)","197","196","200"
"0.12444200366735458","0.2961280047893524","0.8205040097236633","rgb(253,231,37)","197","200","199"
"0.1372089982032776","0.3021860122680664","0.7901059985160828","rgb(253,231,37)","198","197","199"
"0.11619800329208374","0.2405019998550415","0.7711340188980103","rgb(39,173,129)","202","203","204"
"0.1408810019493103","0.2822119891643524","0.7523890137672424","rgb(33,165,133)","204","203","205"
"0.10508300364017487","0.2858729958534241","0.8139050006866455","rgb(52,182,121)","203","202","206"
"0.11101900041103363","0.2928920090198517","0.808007001876831","rgb(33,165,133)","207","205","203"
"-0.10966300219297409","0.38910800218582153","1.0869100093841553","rgb(101,203,94)","208","209","186"
"0.012789900414645672","0.32631099224090576","1.0869100093841553","rgb(115,208,86)","158","186","209"
"-0.2921940088272095","0.2634049952030182","0.7541630268096924","rgb(110,206,88)","158","209","210"
"-0.30267301201820374","0.2702209949493408","0.6993280053138733","rgb(115,208,86)","156","158","210"
"-0.07298749685287476","0.4526660144329071","1.0660300254821777","rgb(110,206,88)","156","210","211"
"-0.11672700196504593","0.5466539859771729","0.6993280053138733","rgb(115,208,86)","187","156","211"
"-0.037117600440979004","0.45708099007606506","1.0736299753189087","rgb(110,206,88)","187","211","212"
"-0.033818598836660385","0.5605400204658508","0.6993280053138733","rgb(101,203,94)","213","209","214"
"-0.00247895997017622","0.44732698798179626","1.076300024986267","rgb(96,202,96)","213","214","215"
"0.04500630125403404","0.5399230122566223","0.6993280053138733","rgb(101,203,94)","216","213","215"
"0.025655200704932213","0.42489001154899597","1.0736299753189087","rgb(99,203,95)","216","215","217"
"0.10774700343608856","0.48794201016426086","0.6993280053138733","rgb(101,203,94)","212","216","217"
"0.04300159960985184","0.39318400621414185","1.0660300254821777","rgb(96,202,96)","212","217","218"
"0.14485199749469757","0.4125109910964966","0.6993280053138733","rgb(88,199,101)","219","214","208"
"0.017225200310349464","0.10472799837589264","0.7541630268096924","rgb(86,198,103)","219","208","220"
"0.028875399380922318","0.1001959964632988","0.6993280053138733","rgb(88,199,101)","221","219","220"
"0.05383859947323799","-0.04673260077834129","0.27210700511932373","rgb(86,198,103)","221","220","222"
"0.1836089938879013","0.34800899028778076","0.2693670094013214","rgb(88,199,101)","218","221","222"
"0.14385199546813965","0.48253700137138367","0.2693670094013214","rgb(86,198,103)","218","222","223"
"0.07546509802341461","0.5993180274963379","0.2693670094013214","rgb(76,194,108)","224","208","225"
"-0.0592770017683506","0.5867059826850891","0.2693670094013214","rgb(74,193,109)","224","225","226"
"-0.1917240023612976","0.5404880046844482","0.2693670094013214","rgb(74,193,109)","224","226","227"
"-0.29921799898147583","0.4725649952888489","0.27210700511932373","rgb(78,195,107)","224","227","228"
"-0.3990840017795563","0.3275820016860962","0.27210700511932373","rgb(74,193,109)","228","227","229"
"-0.4365580081939697","0.20475299656391144","0.27210700511932373","rgb(76,194,108)","228","229","223"
"-0.08387680351734161","0.3976629972457886","1.1205799579620361","rgb(66,190,113)","230","225","206"
"-0.057499200105667114","0.4125419855117798","1.1414999961853027","rgb(63,188,115)","230","206","231"
"-0.03249510005116463","0.42177000641822815","1.15733003616333","rgb(63,188,115)","232","233","234"
"-0.015962300822138786","0.4210340082645416","1.1584199666976929","rgb(66,190,113)","232","234","229"
"-0.00571754015982151","0.4080379903316498","1.15733003616333","rgb(63,188,115)","230","231","233"
"0.0013802599860355258","0.3823480010032654","1.1414999961853027","rgb(66,190,113)","230","233","232"
"0.004689329769462347","0.35224398970603943","1.1205799579620361","rgb(80,196,106)","187","229","234"
"0.15120400488376617","0.013893799856305122","-0.21722200512886047","rgb(88,199,101)","187","223","229"
"0.08493729680776596","-0.15683400630950928","-0.44479900598526","rgb(96,202,96)","187","218","223"
"0.1311960071325302","-0.02539769932627678","-0.7158859968185425","rgb(105,205,91)","187","212","218"
"0.0440266989171505","-0.13916899263858795","-0.7158859968185425","rgb(84,197,104)","206","208","186"
"0.06419750303030014","-0.09980139881372452","-0.21722200512886047","rgb(70,192,111)","206","225","208"
"0.0692962035536766","-0.19441500306129456","-0.6802939772605896","rgb(101,203,94)","194","235","236"
"0.07049369812011719","-0.055493101477622986","-0.024664999917149544","rgb(110,206,88)","237","235","194"
"0.06488160043954849","-0.0389368012547493","0.17403000593185425","rgb(115,208,86)","237","194","193"
"0.15207000076770782","0.04579250141978264","0.1860630065202713","rgb(110,206,88)","238","237","193"
"0.20556600391864777","0.20228800177574158","0.1860949993133545","rgb(115,208,86)","238","193","192"
"0.19170300662517548","0.3309969902038574","0.16812799870967865","rgb(110,206,88)","239","238","192"
"0.1372079998254776","0.04996220022439957","0.17018699645996094","rgb(115,208,86)","239","192","191"
"0.06846970319747925","-0.04556959867477417","0.07984659820795059","rgb(96,202,96)","240","241","235"
"0.15758399665355682","0.04133569821715355","0.08835110068321228","rgb(101,203,94)","240","235","242"
"0.19070500135421753","0.20645800232887268","0.17021900415420532","rgb(99,203,95)","243","240","242"
"0.21020899713039398","0.19535399973392487","0.08872870355844498","rgb(101,203,94)","243","242","244"
"0.19779500365257263","0.335563987493515","0.07521989941596985","rgb(96,202,96)","245","243","244"
"0.1427229940891266","0.045505400747060776","0.07247520238161087","rgb(101,203,94)","245","244","239"
"0.16181400418281555","0.03354119881987572","-0.007354110013693571","rgb(86,198,103)","246","236","241"
"0.19534799456596375","0.19952400028705597","0.07285279780626297","rgb(90,200,100)","246","241","247"
"0.21489399671554565","0.18835699558258057","-0.00951617956161499","rgb(86,198,103)","248","246","247"
"0.2041810005903244","0.3437039852142334","-0.021438300609588623","rgb(88,199,101)","248","247","249"
"0.14695200324058533","0.037710800766944885","-0.023229999467730522","rgb(86,198,103)","250","248","249"
"0.07683870196342468","-0.05897499993443489","-0.1226620003581047","rgb(88,199,101)","250","249","245"
"0.16851599514484406","0.03224270045757294","-0.106564000248909","rgb(74,193,109)","251","252","236"
"0.22178800404071808","0.18772900104522705","-0.10820399969816208","rgb(78,195,107)","251","236","253"
"0.20003199577331543","0.19252699613571167","-0.02539210021495819","rgb(74,193,109)","254","255","251"
"0.21074999868869781","0.34840598702430725","-0.12167199701070786","rgb(78,195,107)","254","251","253"
"0.15365399420261383","0.03641229867935181","-0.12244000285863876","rgb(74,193,109)","250","256","255"
"0.15971699357032776","0.0008662730106152594","-0.20419399440288544","rgb(78,195,107)","250","255","254"
"0.20692600309848785","0.19189900159835815","-0.12408000230789185","rgb(63,188,115)","257","258","252"
"0.2126699984073639","0.15682199597358704","-0.19917799532413483","rgb(66,190,113)","257","252","259"
"0.21229900419712067","0.34755998849868774","-0.21722200512886047","rgb(63,188,115)","256","260","261"
"-0.4366709887981415","0.21827000379562378","0.17403000593185425","rgb(66,190,113)","256","261","262"
"-0.4533909857273102","0.2131659984588623","-0.024664999917149544","rgb(63,188,115)","262","261","257"
"-0.4187430143356323","0.3385170102119446","0.1860630065202713","rgb(66,190,113)","262","257","259"
"-0.3228740096092224","0.4732840061187744","0.18609599769115448","rgb(80,196,106)","260","256","191"
"-0.21026299893856049","0.5371339917182922","0.16812799870967865","rgb(88,199,101)","256","250","191"
"-0.4255799949169159","0.340393990278244","0.08835119754076004","rgb(96,202,96)","250","245","191"
"-0.44415101408958435","0.2173130065202713","0.07984659820795059","rgb(105,205,91)","245","239","191"
"-0.406684011220932","0.32888099551200867","0.17018699645996094","rgb(84,197,104)","194","236","258"
"-0.3312149941921234","0.47300800681114197","0.08872880041599274","rgb(70,192,111)","236","252","258"
"-0.3108159899711609","0.4636479914188385","0.1702200025320053","rgb(31,150,139)","204","205","263"
"-0.21010999381542206","0.5447450280189514","0.0752200037240982","rgb(34,141,141)","204","263","264"
"-0.4343779981136322","0.33928000926971436","-0.007354020141065121","rgb(31,150,139)","265","204","264"
"-0.41352200508117676","0.3307589888572693","0.07247529923915863","rgb(34,141,141)","265","264","266"
"-0.33963099122047424","0.47272899746894836","-0.009516090154647827","rgb(31,150,139)","267","265","266"
"-0.3191559910774231","0.46337199211120605","0.07285290211439133","rgb(33,142,141)","267","266","268"
"-0.2072249948978424","0.5546820163726807","-0.021438200026750565","rgb(31,150,139)","140","267","268"
"-0.43934398889541626","0.34396499395370483","-0.106564000248909","rgb(33,142,141)","140","268","141"
"-0.4599210023880005","0.21628600358963013","-0.1226620003581047","rgb(31,151,139)","269","142","143"
"-0.4223189949989319","0.3296450078487396","-0.023229900747537613","rgb(33,142,141)","269","143","270"
"-0.3275719881057739","0.46309301257133484","-0.025391999632120132","rgb(31,151,139)","271","269","270"
"-0.34416401386260986","0.4779599905014038","-0.10820399969816208","rgb(33,142,141)","271","270","272"
"-0.2072400003671646","0.5627599954605103","-0.12167199701070786","rgb(31,151,139)","273","271","272"
"-0.4596889913082123","0.3185099959373474","-0.20419399440288544","rgb(33,142,141)","273","272","274"
"-0.48569899797439575","0.18219700455665588","-0.21722200512886047","rgb(31,151,139)","275","273","274"
"-0.42728498578071594","0.3343299925327301","-0.12244000285863876","rgb(33,142,141)","275","274","276"
"-0.2088319957256317","0.5635240077972412","-0.21722200512886047","rgb(45,178,125)","277","278","271"
"-0.3639419972896576","0.4525200128555298","-0.19917799532413483","rgb(35,169,131)","277","271","273"
"-0.33210501074790955","0.4683249890804291","-0.12408000230789185","rgb(45,178,125)","278","260","269"
"-0.04191349819302559","-0.07567469775676727","-1.2128100395202637","rgb(35,169,131)","278","269","271"
"0.03260830044746399","0.02551480010151863","-1.2134900093078613","rgb(45,178,125)","260","279","142"
"0.1990399956703186","0.1627259999513626","-0.7158859968185425","rgb(35,169,131)","260","142","269"
"0.09409330040216446","0.18953800201416016","-1.2128100395202637","rgb(45,178,125)","279","280","139"
"0.21122099459171295","0.3454580008983612","-0.7158859968185425","rgb(35,169,131)","279","139","142"
"0.11038199812173843","0.34696799516677856","-1.210860013961792","rgb(45,178,125)","280","281","140"
"-0.20991000533103943","0.5614219903945923","-0.7158859968185425","rgb(35,169,131)","280","140","139"
"-0.22250400483608246","0.51767897605896","-1.1981799602508545","rgb(45,178,125)","281","234","267"
"-0.35119399428367615","0.44489699602127075","-0.7158859968185425","rgb(35,169,131)","281","267","140"
"-0.34084299206733704","0.41258299350738525","-1.196239948272705","rgb(45,178,125)","234","282","265"
"-0.46437400579452515","0.2800230085849762","-0.7158859968185425","rgb(35,169,131)","234","265","267"
"-0.43816301226615906","0.2669360041618347","-1.1955599784851074","rgb(45,178,125)","282","202","204"
"-0.5058979988098145","0.14284299314022064","-0.7158859968185425","rgb(35,169,131)","282","204","265"
"-0.4768500030040741","0.14736999571323395","-1.196239948272705","rgb(96,202,96)","188","187","234"
"-0.44414201378822327","0.31919899582862854","-0.21722200512886047","rgb(76,194,108)","188","234","281"
"-0.3501160144805908","0.4469990134239197","-0.21722200512886047","rgb(96,202,96)","189","188","281"
"-0.05343630164861679","0.628616988658905","-0.21722200512886047","rgb(76,194,108)","189","281","280"
"0.10057199746370316","0.6482759714126587","-0.21722200512886047","rgb(96,202,96)","190","189","280"
"0.17447799444198608","0.5117369890213013","-0.21722200512886047","rgb(76,194,108)","190","280","279"
"0.20011800527572632","0.16482800245285034","-0.21722200512886047","rgb(96,202,96)","191","190","279"
"-0.5441160202026367","0.16575799882411957","-0.44479900598526","rgb(76,194,108)","191","279","260"
"-0.5655069947242737","0.13112500309944153","-0.6802939772605896","rgb(92,200,99)","235","241","236"
"-0.8354499936103821","0.3944700062274933","-2.6523900032043457","rgb(92,200,99)","214","209","208"
"-0.8859590291976929","0.3562979996204376","-2.617379903793335","rgb(39,173,129)","273","283","277"
"-0.783939003944397","0.38543701171875","-2.5603599548339844","rgb(33,165,133)","275","283","273"
"-0.7263550162315369","0.2562370002269745","-2.301949977874756","rgb(52,182,121)","258","277","283"
"-0.7730339765548706","0.2234410047531128","-2.287709951400757","rgb(33,165,133)","283","275","284"
"-0.7240960001945496","0.2443619966506958","-2.238539934158325","rgb(71,45,123)","285","286","287"
"-0.6658909916877747","0.29321199655532837","-2.326050043106079","rgb(65,68,135)","288","289","290"
"-0.6266679763793945","0.2837809920310974","-2.179579973220825","rgb(65,68,135)","291","288","290"
"-0.6904090046882629","0.3374730050563812","-2.632999897003174","rgb(64,70,136)","291","290","292"
"-0.7465770244598389","0.28481999039649963","-2.725640058517456","rgb(72,38,119)","293","294","295"
"-0.7583590149879456","0.35493600368499756","-2.7122700214385986","rgb(68,59,132)","296","297","298"
"-0.4770190119743347","0.11765500158071518","-2.3649299144744873","rgb(66,63,133)","299","296","298"
